,Unnamed: 0,№ брони,Номеров,Стоимость,Внесена предоплата,Способ оплаты,Дата бронирования,Заезд,Ночей,Выезд,Источник,Категория номера,Гостей,Гостиница,Разница до заезда (дни),Продолжительность пребывания (дни)
4009,4009,20231008-7491-220995376,1,24480.0,24480,Внешняя система оплаты (С предоплатой),2023-08-26 20:43:58,2023-10-08 15:00:00,4,2023-10-12 12:00:00,Яндекс.Путешествия,Номер «Стандарт»,2,3,42,3
4010,4010,20240127-7491-243098923,2,43800.0,43800,Внешняя система оплаты (С предоплатой),2023-12-24 00:02:28,2024-01-27 15:00:00,3,2024-01-30 12:00:00,Яндекс.Путешествия,Номер «Стандарт»,4,3,34,2
4011,4011,20230716-7491-210584587,1,23040.0,23040,Банк. карта: Банк Россия (банк. карта),2023-07-11 12:37:02,2023-07-16 15:00:00,2,2023-07-18 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,5,1
4012,4012,20230501-7491-194147338,1,27900.0,27900,Внешняя система оплаты (С предоплатой),2023-04-17 15:44:17,2023-05-01 15:00:00,2,2023-05-03 12:00:00,Яндекс.Путешествия,Номер «Стандарт»,3,3,13,1
4013,4013,20220618-6634-143191197,1,25700.0,25700,Банк. карта: Банк Россия (банк. карта),2022-06-11 17:22:48,2022-06-18 15:00:00,1,2022-06-19 12:00:00,Официальный сайт,Апартаменты с 2 спальнями с отдельным входом,5,1,6,0
4014,4014,20220610-16563-133864356,1,85600.0,85600,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-04-14 11:21:12,2022-06-10 15:00:00,4,2022-06-14 12:00:00,Официальный сайт,Номер «Студия»,3,4,57,3
4015,4015,20220930-7491-159486267,1,19600.0,9200,Банк. карта: Банк Россия (банк. карта),2022-09-01 18:52:39,2022-09-30 15:00:00,2,2022-10-02 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,28,1
4016,4016,20221029-7492-167980111,1,13900.0,13900,Банк. карта: Банк Россия (банк. карта),2022-10-25 14:04:36,2022-10-29 15:00:00,1,2022-10-30 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,4,0
4017,4017,20230123-6634-178833645,1,55480.0,55480,Банк. карта: Банк Россия (банк. карта),2023-01-13 17:53:02,2023-01-23 15:00:00,2,2023-01-25 12:00:00,Официальный сайт,Коттедж с 3 спальнями,4,1,9,1
4018,4018,20230601-7491-196493835,1,14400.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-04-30 01:28:01,2023-06-01 15:00:00,1,2023-06-02 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,32,0
4019,4019,20220529-7491-133991983,1,16200.0,16200,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-04-14 20:20:13,2022-05-29 15:00:00,2,2022-05-31 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,44,1
4020,4020,20221202-7491-170966869,2,34960.0,17480,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2022-11-14 16:35:15,2022-12-02 15:00:00,2,2022-12-04 12:00:00,Официальный сайт,Номер «Стандарт»,4,3,17,1
4021,4021,20220507-7492-129204619,1,27400.0,27400,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-03-20 07:25:39,2022-05-07 15:00:00,3,2022-05-10 12:00:00,Официальный сайт,Номер «Стандарт»,3,2,48,2
4022,4022,20240108-7492-242704178,1,9500.0,9500,Банк. карта: Банк Россия (банк. карта),2023-12-21 11:46:38,2024-01-08 15:00:00,1,2024-01-09 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,18,0
4023,4023,20231104-7491-231203692,2,48000.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-10-17 21:46:50,2023-11-04 15:00:00,2,2023-11-06 12:00:00,Официальный сайт,Номер «Стандарт»,4,3,17,1
4024,4024,20230822-6634-218353339,1,17860.0,17860,Банк. карта: Банк Россия (банк. карта),2023-08-14 17:32:22,2023-08-22 15:00:00,2,2023-08-24 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,7,1
4025,4025,20230322-7492-178501276,1,15800.0,7900,Банк. карта: Банк Россия (банк. карта),2023-01-11 17:09:46,2023-03-22 15:00:00,2,2023-03-24 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,69,1
4026,4026,20230907-6634-221432109,1,13800.0,13800,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-08-29 10:17:58,2023-09-07 15:00:00,1,2023-09-08 12:00:00,Официальный сайт,Апартаменты с 2 спальнями с отдельным входом,4,1,9,0
4027,4027,20220603-6634-136955573,1,18600.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2022-05-04 15:53:00,2022-06-03 15:00:00,2,2022-06-05 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,29,1
4028,4028,20231008-7491-209425250,1,20910.0,6970,Банк. карта: Банк Россия (банк. карта),2023-07-06 09:03:51,2023-10-08 15:00:00,3,2023-10-11 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,94,2
4029,4029,20220723-7491-141922624,1,25200.0,12600,Банк. карта: Банк Россия (банк. карта),2022-06-04 23:24:17,2022-07-23 15:00:00,2,2022-07-25 12:00:00,Официальный сайт,Номер «Стандарт»,1,3,48,1
4030,4030,20220828-7491-150935156,1,13700.0,13700,Банк. карта: Банк Россия (банк. карта),2022-07-20 22:15:30,2022-08-28 15:00:00,1,2022-08-29 12:00:00,Официальный сайт,Номер «Стандарт»,3,3,38,0
4031,4031,20220409-6634-131832541,1,7600.0,7600,Банк. карта: Банк Россия (банк. карта),2022-04-04 13:45:16,2022-04-09 15:00:00,1,2022-04-10 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,5,0
4032,4032,20221125-7491-172375815,1,9600.0,9600,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2022-11-23 20:20:17,2022-11-25 15:00:00,1,2022-11-26 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,1,0
4033,4033,20220529-7492-137177575,1,20500.0,20500,Банк. карта: Банк Россия (банк. карта),2022-05-05 22:43:50,2022-05-29 15:00:00,1,2022-05-30 12:00:00,Официальный сайт,Номер «Студия»,2,2,23,0
4034,4034,20231202-6634-239681861,1,16700.0,16700,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-12-02 10:36:43,2023-12-02 15:00:00,1,2023-12-03 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,0,0
4035,4035,20230517-7492-197933810,1,32580.0,32580,Банк. карта: Банк Россия (банк. карта),2023-05-08 16:02:42,2023-05-17 15:00:00,4,2023-05-21 12:00:00,Официальный сайт,Номер «Стандарт»,1,2,8,3
4036,4036,20220821-6634-156413404,1,10400.0,10400,Банк. карта: Банк Россия (банк. карта),2022-08-17 08:49:03,2022-08-21 15:00:00,1,2022-08-22 12:00:00,Официальный сайт,Номер «Стандарт»,3,1,4,0
4037,4037,20220626-16563-141469081,1,23800.0,23800,Банк. карта: Банк Россия (банк. карта),2022-06-02 12:39:55,2022-06-26 15:00:00,1,2022-06-27 12:00:00,Официальный сайт,Номер «Студия»,2,4,24,0
4038,4038,20230502-7492-194013567,1,18000.0,0,Внешняя система оплаты (С предоплатой),2023-04-16 20:59:47,2023-05-02 15:00:00,2,2023-05-04 12:00:00,Яндекс.Путешествия,Номер «Стандарт»,2,2,15,1
4039,4039,20220811-16563-154398090,1,26300.0,26300,Банк. карта: Банк Россия (банк. карта),2022-08-07 08:58:42,2022-08-11 15:00:00,1,2022-08-12 12:00:00,Официальный сайт,Номер «Студия»,2,4,4,0
4040,4040,20230619-6634-205502778,1,56100.0,56100,Банк. карта: Банк Россия (банк. карта),2023-06-17 16:30:19,2023-06-19 15:00:00,3,2023-06-22 12:00:00,Официальный сайт,Апартаменты с 2 спальнями с отдельным входом,4,1,1,2
4041,4041,20230325-6634-187609842,1,53460.0,53460,Банк. карта: Банк Россия (банк. карта),2023-03-10 19:20:49,2023-03-25 15:00:00,5,2023-03-30 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,14,4
4042,4042,20231021-7492-229359157,1,5300.0,5300,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-10-08 11:19:53,2023-10-21 15:00:00,1,2023-10-22 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,13,0
4043,4043,20220425-7492-130809306,1,36030.0,36030,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-03-29 23:09:32,2022-04-25 15:00:00,2,2022-04-27 12:00:00,Официальный сайт,Номер «Студия»,4,2,26,1
4044,4044,20220731-6634-135657803,1,16100.0,8800,Банк. карта: Банк Россия (банк. карта),2022-04-25 19:45:13,2022-07-31 15:00:00,2,2022-08-02 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,96,1
4045,4045,20231104-7492-227575482,1,32000.0,17400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-09-29 06:43:17,2023-11-04 15:00:00,2,2023-11-06 12:00:00,Официальный сайт,Номер «Студия»,2,2,36,1
4046,4046,20220508-16563-129006747,1,52200.0,52200,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-03-18 18:09:41,2022-05-08 15:00:00,2,2022-05-10 12:00:00,Официальный сайт,Номер «Студия»,3,4,50,1
4047,4047,20230622-7491-203201237,1,28800.0,14400,Банк. карта: Банк Россия (банк. карта),2023-06-06 11:32:00,2023-06-22 15:00:00,2,2023-06-24 12:00:00,Официальный сайт,Номер «Стандарт»,4,3,16,1
4048,4048,20220808-6634-153322140,1,12400.0,12400,Банк. карта: Банк Россия (банк. карта),2022-08-01 22:28:38,2022-08-08 15:00:00,1,2022-08-09 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,6,0
4049,4049,20220422-7492-129668626,1,8800.0,8800,Банк. карта: Банк Россия (банк. карта),2022-03-22 22:36:13,2022-04-22 15:00:00,1,2022-04-23 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,30,0
4050,4050,20220212-6634-120892596,1,17700.0,17700,Банк. карта: Банк Россия (банк. карта),2022-01-13 17:16:59,2022-02-12 15:00:00,1,2022-02-13 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,29,0
4051,4051,20230725-7492-208813931,1,29600.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-07-03 17:46:20,2023-07-25 15:00:00,2,2023-07-27 12:00:00,Бронирование из экстранета,Номер «Стандарт»,2,2,21,1
4052,4052,20231002-7491-216518846,1,11900.0,11900,Внешняя система оплаты (С предоплатой),2023-08-06 15:39:23,2023-10-02 15:00:00,1,2023-10-03 12:00:00,Яндекс.Путешествия,Номер «Стандарт»,3,3,56,0
4053,4053,20220405-6634-129933143,1,6500.0,6500,Банк. карта: Банк Россия (банк. карта),2022-03-24 12:55:48,2022-04-05 15:00:00,1,2022-04-06 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,12,0
4054,4054,20230724-7492-186342631,1,64200.0,13300,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-03-02 15:13:58,2023-07-24 15:00:00,4,2023-07-28 12:00:00,Официальный сайт,Номер «Студия»,2,2,143,3
4055,4055,20220427-7492-131667015,1,14060.0,14060,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-04-03 15:24:38,2022-04-27 15:00:00,2,2022-04-29 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,23,1
4056,4056,20220307-6634-124861532,1,21500.0,21500,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-02-14 20:58:28,2022-03-07 15:00:00,2,2022-03-09 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,20,1
4057,4057,20231103-6634-232019249,1,84800.0,42400,Банк. карта: Банк Россия (банк. карта),2023-10-22 09:56:57,2023-11-03 15:00:00,2,2023-11-05 12:00:00,Официальный сайт,Коттедж с 2 спальнями,2,1,12,1
4058,4058,20230914-7491-222160444,1,28800.0,0,Внешняя система оплаты (С предоплатой),2023-09-01 18:38:10,2023-09-14 15:00:00,2,2023-09-16 12:00:00,ostrovok.ru,Номер «Стандарт»,2,3,12,1
4059,4059,20220507-6634-133783532,1,36700.0,36700,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-04-13 21:35:42,2022-05-07 15:00:00,2,2022-05-09 12:00:00,Официальный сайт,Апартаменты с 2 спальнями с отдельным входом,4,1,23,1
